CEO,Tweets,Subjectivity,Polarity,Analysis
Mark Zuckerberg,\Hey TikTok. That's a nice app you've got there. It'd be a real shame if it got banned in America. A real shame ind ,0.5333333333333333,0.3333333333333333,Positive
Mark Zuckerberg,Now that I'm not going back to Harvard I don't need to worry about getting beaten by Brazilian thugs. [ Zuckerb ,0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him?   Facebook HumanRights  ",0.0,0.0,Neutral
Mark Zuckerberg,Ever notice that   and Donald Trump Jr. have the exact same voice?,0.1875,0.125,Positive
Mark Zuckerberg," 2nd worst human being on the planet,  .",0.3666666666666667,-0.3333333333333333,Negative
Mark Zuckerberg,Can   be unemotional enough to make important decisions? What about that time of the month? We wouldn ,0.75,0.2,Positive
Mark Zuckerberg,"Why I left FB \nThe Guardian Will  dump Trump, or continue to serve him?.\n",0.0,0.0,Neutral
Mark Zuckerberg,  makes huge profits off of Donald Trump's Facebook ads. He'll never give those up no matter how man ,0.9,0.4000000000000001,Positive
Mark Zuckerberg,what if all those times when you thought your phone was vibrating when it wasnt was actually   saying hi in morse code lol,0.39999999999999997,0.4,Positive
Mark Zuckerberg,"Sundar Pichar,\nJack Dorsey,\n ,\nBill Gates,\nGeorge Soros;\n\nAll share one bitch -\n ",0.0,0.0,Neutral
Mark Zuckerberg,_concept       That's my real name. But think ab ,0.30000000000000004,0.2,Positive
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? | Rashad Robinson ",0.0,0.0,Neutral
Mark Zuckerberg,My summer reading for 2020 is the biography by\nSteven Levy FACEBOOK The Inside Story.\nA captivating book about the ,1.0,0.5,Positive
Mark Zuckerberg, Education doesn't necessarily have to mean that an educated person will be a superior person. Education is ,0.8624999999999999,0.12916666666666665,Positive
Mark Zuckerberg,"CNN  , an infrequent Trump critic, slams President for undermining health experts.\n ",0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg,The only thing evil needs to succeed is for good people's to do nothing. \n\nStand up and tell the truth. ,0.8666666666666667,-0.10000000000000002,Negative
Mark Zuckerberg,Human Rights Campaign Stop   from Colonizing Kauai - Sign the Petition!  via ,0.1,0.0,Neutral
Mark Zuckerberg,The FTC is reportedly considering deposing   and Sheryl Sandberg in its antitrust investigation \n\nREA ,0.0,0.0,Neutral
Mark Zuckerberg,  criticizes Trump admin's handling of coronavirus  via ,0.0,0.0,Neutral
Mark Zuckerberg, 'Too big to fail?' ,0.19999999999999996,-0.25,Negative
Mark Zuckerberg,Human Rights Campaign Stop   from Colonizing Kauai - Sign the Petition!  via ,0.1,0.0,Neutral
Mark Zuckerberg,So I'm ready to go with mobile streaming in terms of figuring out the systems and how they work (I'm no fucking Mar ,0.65,0.25,Positive
Mark Zuckerberg,"  Like Betsy DeVos, Rupert Murdoch, Charles Koch,  , Mitch McConnell, Bill Barr &amp; ha ",0.0,0.0,Neutral
Mark Zuckerberg,  criticizes Trump for undermining Anthony Fauci and masks  ,0.0,0.0,Neutral
Mark Zuckerberg,How much money does   make off of Trump's Facebook ads? Federal regulators need to investigate the f ,0.2,0.2,Positive
Mark Zuckerberg,"But, the auditors say, many of the changes were offset by Facebook decision, beginning with a speech from  Zu ",0.5,0.5,Positive
Mark Zuckerberg,"Suffice it to say, it damn time someone depose  , Sheryl Sandberg, Elliot Schrage, along with a few ",0.1,-0.2,Negative
Mark Zuckerberg,Both   and Sheryl Sandberg could be asked to provide sworn legal testimony as part of the FTC's antit ,0.2,0.2,Positive
Mark Zuckerberg,"Since she failed to prevent  's birth, the least Kamala Harris can do now would be to grill him ",0.35,-0.4,Negative
Mark Zuckerberg,What if   wants to start a family? What will happen to The United States of America if he just gets p ,0.1,0.2,Positive
Mark Zuckerberg,  says social media censorship not the  reflex  Gruntstuff \n\nREAD MORE ,0.2833333333333333,0.26666666666666666,Positive
Mark Zuckerberg,  No that   ,0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? | Rashad Robinson ",0.0,0.0,Neutral
Mark Zuckerberg,Zucked  Facebook  Facebook has specifically written rules 2 accommodate Trump misinforma ,0.0,0.0,Neutral
Mark Zuckerberg,Both   and Sheryl Sandberg could be asked to provide sworn legal testimony as part of the FTC's antit ,0.2,0.2,Positive
Mark Zuckerberg,How much money does   make off of Trump's Facebook ads? Federal regulators need to investigate the f ,0.2,0.2,Positive
Mark Zuckerberg,  promises to travel the entire United States in ,0.625,0.0,Neutral
Mark Zuckerberg,"Interviewing Dr. Anthony Fauci, America's top infectious disease expert,  Thursday laid into the governme ",0.5,0.5,Positive
Mark Zuckerberg,"Ben Carson HIDES World, Endorses   for CEO........?",0.0,0.0,Neutral
Mark Zuckerberg,i cant look at   for too long or else i WILL pass out. mans eyes are reptilian and it's freaky,0.4,-0.05,Negative
Mark Zuckerberg,How this Nigerian woman went from aspiring developer to meeting  ,0.0,0.0,Neutral
Mark Zuckerberg,From CNN   slams President Trump for undermining health experts   slams President Trum ,0.0,0.0,Neutral
Mark Zuckerberg," So here's the thing I really don't need   out there pretending he's a politician, particula ",0.2,0.2,Positive
Mark Zuckerberg,please sign this! fuck   for trying to take land from families who have owned that land for years ,0.6,-0.4,Negative
Mark Zuckerberg," , please please remove the FB Live feature in Tunisia. We can not bear anymore the live videos of ou ",0.5,0.13636363636363635,Positive
Mark Zuckerberg,\Federal Trade Commission is considering taking sworn testimony from Facebook Inc (FB.O) top executives  Zuck ,0.5,0.5,Positive
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg,"Hey, just saying if you still using  then it really is time (long overdue) that you give it the boot ",0.30000000000000004,0.07500000000000001,Positive
Mark Zuckerberg,More top 5 people I met.15 people now.\n\n10. President Obama in 2008\n11. Michelle Obama in 2008\n12. Senator Cory Boo ,0.5,0.5,Positive
Mark Zuckerberg,Human Rights Campaign Stop   from Colonizing Kauai - Sign the Petition ,0.1,0.0,Neutral
Mark Zuckerberg,\Until [FB] meaningfully enforces on Trump its own rules against speech that can cause harm and is able to stop cor ,0.7083333333333334,0.5333333333333333,Positive
Mark Zuckerberg,"Will  dump Trump, or continue to serve him?\n\n",0.0,0.0,Neutral
Mark Zuckerberg,  really do be lookin like a reptile tho,0.2,0.2,Positive
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? || By Rashad Robinson ",0.0,0.0,Neutral
Mark Zuckerberg, slams Trump administration response to COVID-19  SmartNews,0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg, Trisha please consider spreading awareness. This is the .gov petition to stop   haras ,0.0,0.0,Neutral
Mark Zuckerberg,It seems certain web sites are being attacked..\n\n.. I thought it was in the punish the Social media meanies ,0.319047619047619,0.1238095238095238,Positive
Mark Zuckerberg,The FTC is considering taking sworn testimony from Facebook Inc. Chief Executive   and Chief Operatin ,0.0,0.0,Neutral
Mark Zuckerberg,_ashleyy Love your content alissa. This is the .gov petition to stop   harassment of hawaiia ,0.6,0.5,Positive
Mark Zuckerberg,Oh GOD Mixer look OUT!   is right behind you! c ,0.6178571428571429,-0.10714285714285715,Negative
Mark Zuckerberg,  banned my instagram... call that virgin media ,0.0,0.0,Neutral
Mark Zuckerberg,And what will  do? Absolutely nothing cause the money is more important. Unless you're going to do something in ,0.7999999999999999,0.3666666666666667,Positive
Mark Zuckerberg,FTC Considering Deposing Top Facebook Executives in Antitrust Probe The Federal Trade Commission is considering ta ,0.5,0.5,Positive
Mark Zuckerberg,The FTC is reportedly considering deposing   and Sheryl Sandberg in its antitrust inve (Rob Price/Bus ,0.0,0.0,Neutral
Mark Zuckerberg,LIVE Dr. Fauci interviewed by Facebook CEO   about corona...  via ,0.5,0.13636363636363635,Positive
Mark Zuckerberg,LIVE Dr. Fauci and   discuss COVID-19  via ,0.5,0.13636363636363635,Positive
Mark Zuckerberg,QuazerGraph of Jul 17 2020   Dr Fauci Interview.\n\nInteract with the graph  ,0.0,0.0,Neutral
Mark Zuckerberg,Incredible level of cognitive dissonance required by  to complain about what essentially a rampant misi ,0.6,0.45,Positive
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? | Rashad Robinson ",0.0,0.0,Neutral
Mark Zuckerberg,"Don't wait for the answer just DeleteFacebook \nDeleteFacebookNow \nWill  dump Trump, or continue to serv ",0.0,0.0,Neutral
Mark Zuckerberg,"Has   gained weight? If he doesn respect himself, how can we expect him to respect The United States of America?",0.0,0.0,Neutral
Mark Zuckerberg," This is the .gov petition, it will be sent directly to the white house/congress if it reaches 100,0 ",0.2,0.05,Positive
Mark Zuckerberg,From Bus Insider - The FTC is reportedly considering deposing   and Sheryl Sandberg in its antitrust ,0.0,0.0,Neutral
Mark Zuckerberg,Facebook CEO   criticized the Trump administration's response to the coronavirus outbreak in an inter ,0.0,0.0,Neutral
Mark Zuckerberg,WSJ   FTC is considering taking sworn testimony from Facebook Chief Executive   and Chief Operating ,0.0,0.0,Neutral
Mark Zuckerberg,     Believe me I am in touch with   to resolve this!,0.0,0.0,Neutral
Mark Zuckerberg,"   I'm happy to see  stand with Dr. Fauci. IStandWithFauci , but I hope he'll becom ",1.0,0.8,Positive
Mark Zuckerberg," This is the .gov petition, it will be sent directly to the white house/congress if it reaches 100,000 s ",0.2,0.05,Positive
Mark Zuckerberg," This is the .gov petition, it will be sent directly to the white house/congress if it reaches 100,00 ",0.2,0.05,Positive
Mark Zuckerberg," , an infrequent Trump critic, slams President for undermining health experts\n",0.0,0.0,Neutral
Mark Zuckerberg,\n in Syria are numerous that\n  they  endanger the\nseahorses that rural people  use to hunt Airbnb.,0.25,0.0,Neutral
Mark Zuckerberg,  Donald Trump Sparks Dementia Rumors; POTUS Couldn Remember   Meetin ,0.0,0.0,Neutral
Mark Zuckerberg,_zoe Please sign this petition to have it sent directly to the congress/whitehouse ,0.4,0.1,Positive
Mark Zuckerberg,\When   invented facebook he had a friend request from Chuck Norris.\\n\nKingBibi BlaBla,0.0,0.0,Neutral
Mark Zuckerberg," slams Trump administration response to COVID-19\n\nYet RACISM, DISINFORMATION and promoting HATE is still ",0.9,-0.8,Negative
Mark Zuckerberg,You know it getting bad when   is attempting to make positive contributions to society. ,0.606060606060606,-0.23636363636363628,Negative
Mark Zuckerberg,"Will  dump Trump, or continue to serve him?  ",0.0,0.0,Neutral
Mark Zuckerberg, yourself suck the zuck.\nAdolph is  deep state.deep State and just wants to keep getti ,0.25,0.1,Positive
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg,  slams US response to Covid-19  ,0.0,0.0,Neutral
Mark Zuckerberg, slams Trump administration response to COVID-19  ,0.0,0.0,Neutral
Mark Zuckerberg,BREAKING The Federal Trade Commission may be putting both   and Sheryl Sandberg under oath in an ant ,0.0,0.0,Neutral
Mark Zuckerberg,Looks like Tweeter  is following the line of FB  ......pro-fascism. ,0.1,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg,There no way to reason or argue with  . The only thing we can do to protect ourselves from the Zuck ,1.0,0.0,Neutral
Mark Zuckerberg,The FTC is considering taking sworn legal testimony from   and Sheryl Sandberg as part of its year-lo ,0.2,0.2,Positive
Mark Zuckerberg," , an infrequent Trump critic, slams President for undermining health experts ",0.0,0.0,Neutral
Mark Zuckerberg,  special relationship with Trump continues to pay dividends ,0.5714285714285714,0.35714285714285715,Positive
Mark Zuckerberg," , an infrequent Trump critic, slams President for undermining health experts\n",0.0,0.0,Neutral
Mark Zuckerberg,  always looks like he got bit by a zombie and is trying to hide it. ,0.0,0.0,Neutral
Mark Zuckerberg," I wonder how much tithes Bill Gates,  , Elon Musk or Dangote pays to merit all their wea ",0.2,0.2,Positive
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg,JUST IN via 's  &amp; \n\nThe Federal Trade Commission is thinking about demanding testimony from ,0.0,0.0,Neutral
Mark Zuckerberg, VIDEO  criticised Donald Trump's handling of coronavirus in an interview with Dr Anthony Fauci  ,0.0,0.0,Neutral
Mark Zuckerberg,  is only criticizing  bc ppl are using tik tok to get and disseminate news about the ,1.0,0.0,Neutral
Mark Zuckerberg,  slams Trump administration response to COVID-19 - CBS News ,0.0,0.0,Neutral
Mark Zuckerberg,"The FTC is considering deposing   and Sheryl Sandberg as part of its Facebook antitrust probe, the WS ",0.0,0.0,Neutral
Mark Zuckerberg," I have two questions.,he said \if u don't pay tithes the person is under financial curse\,do God reall ",0.0,0.0,Neutral
Mark Zuckerberg,Facebook CEO   criticized the Trump administration's response to the coronavirus outbreak in an inter ,0.0,0.0,Neutral
Mark Zuckerberg,  Fauci mentioned some people are developing ME/CFS after covid19 again yesterday during a ,0.0,0.0,Neutral
Mark Zuckerberg,"Facebook is incentivizing all the wrong behaviors. But that comes directly from , who is feeding off of t ",0.65,-0.2,Negative
Mark Zuckerberg,$FB\n\n\The Federal Trade Commission is considering taking sworn legal testimony from Facebook Inc. Chief Executive M ,0.2,0.2,Positive
Mark Zuckerberg,The WTC is considering taking sworn legal testimony from   and Sheryl Sandberg as part of its year-lo ,0.2,0.2,Positive
Mark Zuckerberg,"Pence ells the group \before the end of this year\ we will have a coronavirus vaccine.\n\nYesterday, Dr. Anthony Fauc ",0.0,0.0,Neutral
Mark Zuckerberg,"Coronavirus Facebook CEO   Defends Fauci, CDC While Blasting Trump Administration ",0.0,0.0,Neutral
Mark Zuckerberg,wtf he is an idiot.  slams Trump administration response to COVID-19  SmartNews,0.9,-0.65,Negative
Mark Zuckerberg, This is so fake !! \nRichest people are  \n\n1. Bezos\n2. Gates\n3. Arnault\n4.,1.0,-0.78125,Negative
Mark Zuckerberg,  Trashes Trump's Handling of Pandemic  via  ,0.0,0.0,Neutral
Mark Zuckerberg,Can   be unemotional enough to make important decisions? What about that time of the month? We wouldn ,0.75,0.2,Positive
Mark Zuckerberg,  where did I do wrong?,0.9,-0.5,Negative
Mark Zuckerberg,Open SmartNews to read ' slams Trump administration response to COVID-19' here  IStandWithFauci,0.5,0.0,Neutral
Mark Zuckerberg,  criticizes Trump for undermining Anthony Fauci and masks - CNN ,0.0,0.0,Neutral
Mark Zuckerberg,"LIKE\nWill  dump Trump, or continue to serve him? \n \n",0.0,0.0,Neutral
Mark Zuckerberg," people like  partner with powerful people like Trump to help them become even more powerful, we all ",0.8333333333333334,0.3666666666666667,Positive
Mark Zuckerberg,"So you know   treated his blog so say whatever the fuck he wanted to say, before he started his app t ",0.6,-0.4,Negative
Mark Zuckerberg,At last ? ,0.06666666666666667,0.0,Neutral
Mark Zuckerberg," , an infrequent Trump critic, slams President for undermining health experts\n\n",0.0,0.0,Neutral
Mark Zuckerberg," Well, one actually performs a role in nature and is important to its ecosystem and the other is  .",0.4916666666666667,0.09166666666666667,Positive
Mark Zuckerberg,  goes live with dr fauci to find out how the Facebook creator stays alive despite having no blood or ,0.45,0.11818181818181818,Positive
Mark Zuckerberg,"Would love to know how Binance voted in the first KyberDAO Proposal.\n\nI mean, this is akin to Snapchat having  ",0.5402777777777777,0.14583333333333334,Positive
Mark Zuckerberg,  Tells Fauci 'It's Disappointing' That Scientists Are Being Undermined by Trump Administration\n\nAnd ,0.7,-0.6,Negative
Mark Zuckerberg,"I will be humble enough to the Year!!!   I did not going on it, at least my greatest pain in my heart.",0.575,0.125,Positive
Mark Zuckerberg,  Slams Donald Trump Coronavirus Response in Video Chat With Dr. Anthony Fauci \n\nREAD MORE ,0.5,0.5,Positive
Mark Zuckerberg,How things change when the pocket starts to get half full!\n,0.16666666666666666,-0.16666666666666666,Negative
Mark Zuckerberg,"  once tipped me $100 on a $120something order. (Not at ) I wouldn't call that poorly, ",0.6,-0.4,Negative
Mark Zuckerberg,THE BEST DR.\u,0.3,1.0,Positive
Mark Zuckerberg,"So   in his infinite wisdom has banned me, a white man, as a racist for saying stupid wh*t* people to ",0.5,-0.39999999999999997,Negative
Mark Zuckerberg,Trump is a creation of the same cultural influences that turned Oprah into a savior &amp; made Hillary an icon.  Zu ,0.1125,0.05,Positive
Mark Zuckerberg,Facebook CEO    speaks with Dr Fauci.  is failing. He failed us in Arizona. ,0.3,-0.5,Negative
Mark Zuckerberg," , an infrequent Trump critic, slams President for undermining health experts\n",0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? | Rashad Robinson ",0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him?\n is so gutless I doubt he has it in him. ",0.0,0.0,Neutral
Mark Zuckerberg, Facebook is communist.\nboycotfacebook.\nHoop they wil lose the immunety soon so they can be sued and then ,0.0,0.0,Neutral
Mark Zuckerberg,Facebook Inc. CEO  said he was disappointed in the government response to the coronavirus in part ,0.75,-0.75,Negative
Mark Zuckerberg,  called the Trump administration's response to COVID-19 'really disappointing' in a Facebook intervi ,0.7,-0.6,Negative
Mark Zuckerberg, OK I give up! What is a  ?,0.5,0.625,Positive
Mark Zuckerberg,  called the Trump administration's response to COVID-19 'really disappointing' in a Facebook intervi ,0.7,-0.6,Negative
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg,why does   look like he related to my gecko,0.4,0.0,Neutral
Mark Zuckerberg,  I love entrepreneurship and inventors! UBI helps both! It takes money to make money. If B ,0.6,0.78125,Positive
Mark Zuckerberg,  criticizes Trump for undermining Anthony Fauci and masks - CNN ,0.0,0.0,Neutral
Mark Zuckerberg," , an infrequent Trump critic, slams President for undermining health experts\n",0.0,0.0,Neutral
Mark Zuckerberg,  called the Trump administration's response to COVID-19 'really disappointing' in a Facebook intervi ,0.7,-0.6,Negative
Mark Zuckerberg,"Bishop David Oyedepo if you don't pay tithe, you are under a financial curse and you can't be wealthy\nMe  Zuc ",0.0,0.0,Neutral
Mark Zuckerberg,"FuckZuck!\nCNN  , an infrequent Trump critic, slams President for undermining health experts CNN Ma ",0.0,0.0,Neutral
Mark Zuckerberg," I'm glad   is taking the virus seriously, but why TF is he the one to interview Dr. Fauci?",0.8333333333333333,0.08333333333333334,Positive
Mark Zuckerberg,"Fuck you too \nCNN  , an infrequent Trump critic, slams President for undermining health ex ",0.6,-0.4,Negative
Mark Zuckerberg,"Well, well, well....\n\n",0.0,0.0,Neutral
Mark Zuckerberg,"Watch   and Dr. Anthony Fauci discuss the U.S. response to COVID-19, what we need to do next to sto ",0.0,0.0,Neutral
Mark Zuckerberg,\POTUS News   slams Trump administration response to COVID-19 News\ ,0.0,0.0,Neutral
Mark Zuckerberg,  is so ugly that it offends me. he a billionaire so I am allowed to say this,1.0,-0.7,Negative
Mark Zuckerberg,  slams US response to-19 ,0.0,0.0,Neutral
Mark Zuckerberg, If \Bix's plan is to study human cognition\...that means that Bix is  . ,0.1,0.0,Neutral
Mark Zuckerberg,if i were   then i would be a robot too. good on him.,0.6000000000000001,0.7,Positive
Mark Zuckerberg,  Tells Fauci %27It%27s Disappointing%27 That Scientists Are Being Undermined by Tr...  via ,0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? | Rashad Robinson ",0.0,0.0,Neutral
Mark Zuckerberg,   bows and fears Chinese pressure for his earnings,0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? |   | The Guardian -   ",0.0,0.0,Neutral
Mark Zuckerberg," , an infrequent Trump critic, slams President for undermining health experts\n",0.0,0.0,Neutral
Mark Zuckerberg,. auditors call out   for \vexing and heartbreaking decisions\  (by ,0.0,0.0,Neutral
Mark Zuckerberg,Trying to model myself after and looking up towards Greg Heffley and   from The Social Network in my ,0.06666666666666667,0.03333333333333333,Positive
Mark Zuckerberg,   Just seen Fauci being interviewed on Facebook by Facebook creator  ,0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg, That's Dr.  . He has a PhD in public health so is an expert.... Oh no wait...,0.06666666666666667,0.0,Neutral
Mark Zuckerberg,"In a Facebook Live interview with company founder and CEO  , Dr. Anthony Fauci reiterated that Americ ",0.5,0.13636363636363635,Positive
Mark Zuckerberg, why does it look like bad fan art of  ,0.6666666666666666,-0.6999999999999998,Negative
Mark Zuckerberg,Dr. Fauci talks about possible use of monoclonal antibodies (MABS) to treat COVID-19 at  1100 in attached inte ,1.0,0.0,Neutral
Mark Zuckerberg,  Tells Fauci It's Disappointing Scientists Are Undermined |  ,0.7,-0.6,Negative
Mark Zuckerberg,  criticizes Trump for undermining Anthony Fauci and masks\nNews Technology CNN  ,0.0,0.0,Neutral
Mark Zuckerberg,facebook calling out anyone for fostering anti-science messaging.  chutzpah\n         .,0.0,0.0,Neutral
Mark Zuckerberg,  slams Trump administration response to COVID-19\n\n ,0.0,0.0,Neutral
Mark Zuckerberg,  Slams Trump's Handling of COVID-19 COVID19 CoronavirusPandemic COVID19Pandemic During Discussio ,0.0,0.0,Neutral
Mark Zuckerberg,  criticizes Trump for undermining Anthony Fauci and masks ,0.0,0.0,Neutral
Mark Zuckerberg,THE TRUTH REVEALED   ARRESTED for Attacking Netflix........?,0.0,0.0,Neutral
Mark Zuckerberg,  aka (Nazi pile of shit) Openly Admits The Holocaust Never Happened - ,0.65,-0.1,Negative
Mark Zuckerberg,"Networth Fact of the day  , LVMH, $666,666,666.",0.0,0.0,Neutral
Mark Zuckerberg,'Too big to fail' why even a historic ad boycott won change Facebook  Interesting that Th ,0.22499999999999998,0.0,Neutral
Mark Zuckerberg,  slams US response to Covid-19 -  ,0.0,0.0,Neutral
Mark Zuckerberg,"  Ahh, wake up . The uptick on the china virus is no doubt due to the protests ",0.375,-0.125,Negative
Mark Zuckerberg,  The haircut might be explained by this  ,0.0,0.0,Neutral
Mark Zuckerberg,  looked like he was held at gunpoint during that livestream with fauci,0.0,0.0,Neutral
Mark Zuckerberg,"\To the University of Virginia media studies professor Siva Vaidhyanathan, campaigners against Facebook need to com ",0.0,0.0,Neutral
Mark Zuckerberg,  criticizes Trump for undermining Anthony Fauci and masks - CNN ,0.0,0.0,Neutral
Mark Zuckerberg,'Too big to fail' why even a historic ad boycott won change Facebook | Technology | The Guardian ,0.1333333333333333,-0.16666666666666666,Negative
Mark Zuckerberg,LIVE Dr. Fauci and   discuss COVID-19  via ,0.5,0.13636363636363635,Positive
Mark Zuckerberg,Let not forget that Facebook started out as a way for   (who is definitely an INCEL) to rate female ,0.3333333333333333,0.0,Neutral
Mark Zuckerberg, goal is to make shopping seamless and empower anyone from a small business owner to a global brand to use our ,0.16666666666666666,-0.049999999999999996,Negative
Mark Zuckerberg,It Facebook vs. YouTube Official music videos coming to   platform in August - Music Business Wo ,0.0,0.0,Neutral
Mark Zuckerberg,Dr. Fauci interviewed by Facebook CEO   about corona...  via ,0.0,0.0,Neutral
Mark Zuckerberg,  defunds Vice in hysterical rage over hard crossword puzzle,0.7708333333333333,-0.6458333333333334,Negative
Mark Zuckerberg,"Was jogging yesterday thinking about ancient Egyptians who could see stars without telescopes,    ",0.0,0.0,Neutral
Mark Zuckerberg, Soul   DX,0.0,0.0,Neutral
Mark Zuckerberg,Human Rights Campaign Stop   from Colonizing Kauai - Sign the Petition\n via ,0.1,0.0,Neutral
Mark Zuckerberg,Little late for  to be criticizing Trump after enabling him to be President in 2016 with pro-Trump fake n ,0.7000000000000001,-0.32916666666666666,Negative
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? |   | The Guardian ",0.0,0.0,Neutral
Mark Zuckerberg,"this is on  's official fb\n\nposted august 10,2006 ",0.0,0.0,Neutral
Mark Zuckerberg,  criticizes Trump for undermining Anthony Fauci and masks via  ,0.0,0.0,Neutral
Mark Zuckerberg,  called the Trump administration's response to COVID-19 'really disappointing' in a Facebook intervi ,0.7,-0.6,Negative
Mark Zuckerberg,Hehehehehehe The billionaire Sexual offender robot thinks we care about his opinion. Fuck both him and Trump for ve ,0.7166666666666667,0.04999999999999999,Positive
Mark Zuckerberg," But Dangote, Jeff Bezo, Bill gates ,   and others don't pay Tithe but are Billionaires. ",0.0,0.0,Neutral
Mark Zuckerberg,Facebook CEO   criticized the Trump administration's response to the coronavirus outbreak in an inter ,0.0,0.0,Neutral
Mark Zuckerberg,"  \I trust   more than I trust the Chinese!\- Somebody, probably.",0.5,0.5,Positive
Mark Zuckerberg,"  was arrested several years ago, in prison for many crimes other than Facebook crimes, news media sensation.",0.2916666666666667,0.125,Positive
Mark Zuckerberg,It looking like Twitter &amp; Mask are the only social media apps I be using by 2021. Instagram is about to get th ,0.5333333333333333,0.016666666666666666,Positive
Mark Zuckerberg,  slams President for undermining health experts  ,0.0,0.0,Neutral
Mark Zuckerberg,  slams President for undermining health experts  ,0.0,0.0,Neutral
Mark Zuckerberg,"wow   is never affiliated with Facebook, e 6 founders of Facebook declared psychotic, homeless, our h ",1.0,-0.2,Negative
Mark Zuckerberg,Mr. Facebook Now going Against Trump!  He must be losing Money.          ,0.0,0.0,Neutral
Mark Zuckerberg, Everybody else to Facebook CEO   \n\Fck you.\,0.0,0.0,Neutral
Mark Zuckerberg,"Will this be a trend for other companies, both large and small? What do you think?\n\nremotework workingremotely ",0.40119047619047626,-0.053571428571428575,Negative
Mark Zuckerberg,Of all people  (MORON)  has no right to slam anyone! The way his GREEDY ass handles Facebook! Now he ,0.7678571428571428,-0.5116071428571429,Negative
Mark Zuckerberg,  Criticizes Trump Administration Coronavirus Response  Deadline\n ,0.0,0.0,Neutral
Mark Zuckerberg,"Will  dump Trump, or continue to serve him? ",0.0,0.0,Neutral
Mark Zuckerberg, uh what? Really?\n,0.0,0.0,Neutral
Mark Zuckerberg, Anything that sucks for   is probably something I am on board for.,0.3,-0.3,Negative
Mark Zuckerberg,I hope everyone with any morality turns on tRump \n,0.0,0.0,Neutral
Mark Zuckerberg,  suing the indigenous people of an Hawaiian  island because he wants to buy it .. he tried many t ,0.3,0.35,Positive
Mark Zuckerberg,  Kill yourself.,0.0,0.0,Neutral
Mark Zuckerberg,"  is an alien, Elon Musk is from the 22nd century and Chrissy Teigen is a pedophile...",0.75,-0.25,Negative
Mark Zuckerberg,  slams President for undermining health experts  ,0.0,0.0,Neutral
Mark Zuckerberg,  slams President for undermining health experts ,0.0,0.0,Neutral
Mark Zuckerberg, *thinks of stand-alone tweet*\n\nTyping /4 after the Facebook URL will take you directly to  Zucke ,0.4,0.1,Positive
Mark Zuckerberg,Facebook CEO   told Dr. Anthony Fauci in an interview that the U.S. pandemic response has been  ,0.0,0.0,Neutral
Mark Zuckerberg, If I wanted to hear from   I wouldn't have sold my  stock and closed my FB account. ,0.1,-0.1,Negative
Mark Zuckerberg, You mean that top 1% guy,0.59375,0.09375,Positive
Mark Zuckerberg," the racist Chimera of Jeffree Star, Pewdiepie, and  ",0.0,0.0,Neutral
Mark Zuckerberg,   to Trump My livestock are getting sick!,0.8571428571428571,-0.8928571428571429,Negative
Mark Zuckerberg,"Has   gained weight? If he doesn respect himself, how can we expect him to respect Walmart?",0.0,0.0,Neutral
Mark Zuckerberg,Fuck you   ,0.6,-0.4,Negative
Mark Zuckerberg," is disgusting for undermining health experts ,doctors and scientists yes . And the American people ",0.5,-0.5,Negative
Mark Zuckerberg,  Criticizes Trump Administration Coronavirus Response  Deadline ,0.0,0.0,Neutral
Mark Zuckerberg,"   is partly to blame for Trump being elected in the first place.   has blood on his hands, too.",0.3333333333333333,0.25,Positive
Mark Zuckerberg,"This excoriation of , while tinted a bit through the lens of a BLM activist, is a representative of how o ",0.0,0.0,Neutral
Mark Zuckerberg,I told Bill Gates and   the same thing..... ,0.125,0.0,Neutral
